pathogen,yob,province,n,vacage_group,anyshot,shots_1,shots_2,shots_3,shots_4,coverage
Streptococcus pneumoniae,2018,Bình Định,2737,all,1119,514,378,167,54,0.4088417975886007
Streptococcus pneumoniae,2018,Bạc Liêu,21115,(0-1y],1126,318,336,429,42,0.05332701870708027
Streptococcus pneumoniae,2018,Bạc Liêu,21115,all,1643,503,412,359,303,0.07781198200331518
Streptococcus pneumoniae,2018,Bắc Giang,45321,(0-1y],2567,884,972,658,53,0.0566404095231791
Streptococcus pneumoniae,2018,Bắc Giang,45321,all,4570,1869,1348,830,487,0.1008362569228393
Streptococcus pneumoniae,2018,Bắc Kạn,5851,(0-1y],243,72,105,60,6,0.04153136216031448
Streptococcus pneumoniae,2018,Bắc Kạn,5851,all,409,139,142,82,43,0.06990258075542642
Streptococcus pneumoniae,2018,Bắc Ninh,24844,(0-1y],4403,1217,1497,1548,139,0.17722588955079696
Streptococcus pneumoniae,2018,Bắc Ninh,24844,all,6042,1727,1509,1475,1262,0.24319755272902915
Streptococcus pneumoniae,2018,Bến Tre,20533,(0-1y],2322,742,877,678,25,0.11308625140018506
Streptococcus pneumoniae,2018,Bến Tre,20533,all,5021,2094,1433,819,556,0.24453319047387134
Streptococcus pneumoniae,2018,Cao Bằng,9824,(0-1y],373,51,165,117,40,0.03796824104234528
Streptococcus pneumoniae,2018,Cao Bằng,9824,all,617,143,211,135,123,0.06280537459283388
Streptococcus pneumoniae,2018,Cà Mau,26765,(0-1y],655,267,244,137,7,0.02447225854660938
Streptococcus pneumoniae,2018,Cà Mau,26765,all,1354,663,369,221,81,0.050588455071922285
Streptococcus pneumoniae,2018,Cần Thơ,25750,(0-1y],2454,928,795,673,58,0.0953009708737864
Streptococcus pneumoniae,2018,Cần Thơ,25750,all,3930,1403,1075,764,541,0.15262135922330097
Streptococcus pneumoniae,2018,Gia Lai,38574,(0-1y],1062,502,403,147,10,0.027531497900139992
Streptococcus pneumoniae,2018,Gia Lai,38574,all,1865,894,570,271,111,0.04834862860994452
Streptococcus pneumoniae,2018,Hà Giang,21142,(0-1y],300,100,115,73,12,0.014189764449910132
Streptococcus pneumoniae,2018,Hà Giang,21142,all,422,128,154,83,54,0.019960268659540252
Streptococcus pneumoniae,2018,Hà Nam,17280,(0-1y],1840,659,660,485,36,0.10648148148148148
Streptococcus pneumoniae,2018,Hà Nam,17280,all,2945,1127,875,546,349,0.17042824074074073
Streptococcus pneumoniae,2018,Hà Nội,140113,(0-1y],53100,8603,13409,27124,3950,0.37897982342823294
Streptococcus pneumoniae,2018,Hà Nội,140113,all,62271,10570,11289,15651,21854,0.4444341353050752
Streptococcus pneumoniae,2018,Hà Tĩnh,32090,(0-1y],2608,930,1103,541,34,0.08127142411966344
Streptococcus pneumoniae,2018,Hà Tĩnh,32090,all,3795,1329,1202,848,376,0.11826114054222499
Streptococcus pneumoniae,2018,Hoà Bình,15965,(0-1y],1016,301,345,339,31,0.06363921077356718
Streptococcus pneumoniae,2018,Hoà Bình,15965,all,1384,429,393,326,225,0.08668963357344191
Streptococcus pneumoniae,2018,Hưng Yên,24495,(0-1y],4054,1040,1482,1439,92,0.16550316391100225
Streptococcus pneumoniae,2018,Hưng Yên,24495,all,5505,1609,1436,1350,1028,0.224739742804654
Streptococcus pneumoniae,2018,Hải Dương,37761,(0-1y],4956,1502,1647,1643,161,0.13124652419162627
Streptococcus pneumoniae,2018,Hải Dương,37761,all,6786,2162,1776,1546,1253,0.17970922380233575
Streptococcus pneumoniae,2018,Hải Phòng,44174,(0-1y],5805,2056,1752,1747,247,0.1314121428894825
Streptococcus pneumoniae,2018,Hải Phòng,44174,all,7675,2791,1890,1670,1249,0.1737447367229592
Streptococcus pneumoniae,2018,Hậu Giang,17468,(0-1y],673,305,220,135,13,0.03852759331348752
Streptococcus pneumoniae,2018,Hậu Giang,17468,all,1192,546,318,197,110,0.06823906572017403
Streptococcus pneumoniae,2018,Khánh Hòa,28939,(0-1y],3264,1532,1057,661,14,0.11278896990220809
Streptococcus pneumoniae,2018,Khánh Hòa,28939,all,5440,2617,1624,901,260,0.18798161650368014
Streptococcus pneumoniae,2018,Kiên Giang,41864,(0-1y],1768,809,585,348,26,0.042231989298681445
Streptococcus pneumoniae,2018,Kiên Giang,41864,all,2804,1353,712,476,238,0.06697878845786356
Streptococcus pneumoniae,2018,Kon Tum,14043,(0-1y],553,216,211,111,15,0.03937905006052838
Streptococcus pneumoniae,2018,Kon Tum,14043,all,858,304,284,192,74,0.06109805597094638
Streptococcus pneumoniae,2018,Lai Châu,11216,(0-1y],160,39,71,48,2,0.014265335235378032
Streptococcus pneumoniae,2018,Lai Châu,11216,all,296,84,103,65,44,0.026390870185449358
Streptococcus pneumoniae,2018,Long An,23666,(0-1y],4004,1302,1596,1071,35,0.16918786444688583
Streptococcus pneumoniae,2018,Long An,23666,all,6118,2023,1602,1459,833,0.2585143243471647
Streptococcus pneumoniae,2018,Lào Cai,17560,(0-1y],561,273,151,133,4,0.03194760820045558
Streptococcus pneumoniae,2018,Lào Cai,17560,all,928,521,190,138,73,0.05284738041002278
Streptococcus pneumoniae,2018,Lâm Đồng,30353,(0-1y],1414,672,488,244,10,0.04658518103647086
Streptococcus pneumoniae,2018,Lâm Đồng,30353,all,2983,1501,875,426,149,0.09827694132375712
Streptococcus pneumoniae,2018,Lạng Sơn,15467,(0-1y],717,181,267,255,13,0.04635675955259585
Streptococcus pneumoniae,2018,Lạng Sơn,15467,all,1102,321,316,280,178,0.07124846447274844
Streptococcus pneumoniae,2018,Nam Định,38770,(0-1y],5028,1387,1699,1783,159,0.12968790301779726
Streptococcus pneumoniae,2018,Nam Định,38770,all,7189,2025,1959,1737,1351,0.18542687645086406
Streptococcus pneumoniae,2018,Nghệ An,85479,(0-1y],5758,1993,2366,1324,75,0.06736157418781222
Streptococcus pneumoniae,2018,Nghệ An,85479,all,8489,2811,2704,1911,949,0.09931094186876309
Streptococcus pneumoniae,2018,Ninh Bình,22504,(0-1y],1797,542,509,666,80,0.07985247067188056
Streptococcus pneumoniae,2018,Ninh Bình,22504,all,2950,1130,688,555,535,0.13108780661215783
Streptococcus pneumoniae,2018,Ninh Thuận,16143,(0-1y],930,401,311,202,15,0.05761010964504739
Streptococcus pneumoniae,2018,Ninh Thuận,16143,all,1536,682,459,247,120,0.09514960044601375
Streptococcus pneumoniae,2018,Phú Thọ,25759,(0-1y],3176,580,942,1288,366,0.12329671182887535
Streptococcus pneumoniae,2018,Phú Thọ,25759,all,4443,1045,1070,1068,1191,0.17248340385884545
Streptococcus pneumoniae,2018,Phú Yên,18442,(0-1y],1142,346,451,335,10,0.061923869428478474
Streptococcus pneumoniae,2018,Phú Yên,18442,all,1980,702,590,417,243,0.1073636265047175
Streptococcus pneumoniae,2018,Quảng Bình,21742,(0-1y],878,347,360,168,3,0.040382669487627636
Streptococcus pneumoniae,2018,Quảng Bình,21742,all,1722,773,522,289,121,0.07920154539600772
Streptococcus pneumoniae,2018,Quảng Nam,35075,(0-1y],2768,880,1086,743,59,0.07891660727013543
Streptococcus pneumoniae,2018,Quảng Nam,35075,all,5097,1859,1566,1056,586,0.14531717747683534
Streptococcus pneumoniae,2018,Quảng Ngãi,30587,(0-1y],3789,1227,1342,1098,122,0.12387615653709091
Streptococcus pneumoniae,2018,Quảng Ngãi,30587,all,6230,2180,1789,1275,833,0.20368130251414
Streptococcus pneumoniae,2018,Quảng Ninh,23687,(0-1y],3918,917,1540,1379,82,0.16540718537594462
Streptococcus pneumoniae,2018,Quảng Ninh,23687,all,5477,1215,1559,1507,1083,0.2312238780765821
Streptococcus pneumoniae,2018,Quảng Trị,15921,(0-1y],790,247,273,255,15,0.0496199987437975
Streptococcus pneumoniae,2018,Quảng Trị,15921,all,1441,508,479,266,172,0.09050939011368632
Streptococcus pneumoniae,2018,Sóc Trăng,30684,(0-1y],1432,587,490,341,14,0.04666927388867162
Streptococcus pneumoniae,2018,Sóc Trăng,30684,all,2178,849,637,420,234,0.07098161908486508
Streptococcus pneumoniae,2018,Sơn La,335,(0-1y],38,12,11,14,1,0.11343283582089553
Streptococcus pneumoniae,2018,Sơn La,335,all,50,13,13,12,11,0.14925373134328357
Streptococcus pneumoniae,2018,Thanh Hóa,81390,(0-1y],6729,1688,2450,2406,185,0.0826760044231478
Streptococcus pneumoniae,2018,Thanh Hóa,81390,all,9542,2509,2695,2456,1751,0.11723798992505222
Streptococcus pneumoniae,2018,Hồ Chí Minh,104554,(0-1y],35394,23835,9555,1912,91,0.33852363372037414
Streptococcus pneumoniae,2018,Hồ Chí Minh,104554,all,53489,26462,18386,6901,1550,0.511592095950418
Streptococcus pneumoniae,2018,Thái Bình,36702,(0-1y],3521,1200,1241,988,90,0.09593482643997603
Streptococcus pneumoniae,2018,Thái Bình,36702,all,5523,2059,1486,1160,758,0.15048226254700017
Streptococcus pneumoniae,2018,Thái Nguyên,21851,(0-1y],679,219,214,242,4,0.031074092718868702
Streptococcus pneumoniae,2018,Thái Nguyên,21851,all,984,465,227,243,46,0.04503226396961237
Streptococcus pneumoniae,2018,Thừa Thiên Huế,29816,(0-1y],2334,680,880,759,15,0.07828011805741883
Streptococcus pneumoniae,2018,Thừa Thiên Huế,29816,all,3699,1123,1105,880,557,0.12406090689562652
Streptococcus pneumoniae,2018,Tiền Giang,33613,(0-1y],4016,1256,1498,1201,60,0.11947758307797578
Streptococcus pneumoniae,2018,Tiền Giang,33613,all,6418,2159,1783,1408,914,0.19093802992889655
Streptococcus pneumoniae,2018,Trà Vinh,24470,(0-1y],878,375,311,182,10,0.03588067020841847
Streptococcus pneumoniae,2018,Trà Vinh,24470,all,1634,781,443,252,142,0.06677564364527994
Streptococcus pneumoniae,2018,Tuyên Quang,16957,(0-1y],388,120,142,118,8,0.022881405909064102
Streptococcus pneumoniae,2018,Tuyên Quang,16957,all,615,236,161,124,89,0.03626820781977944
Streptococcus pneumoniae,2018,Tây Ninh,23293,(0-1y],2291,649,764,809,69,0.09835572918902674
Streptococcus pneumoniae,2018,Tây Ninh,23293,all,3731,1164,1097,787,598,0.16017687717339973
Streptococcus pneumoniae,2018,Vĩnh Long,20269,(0-1y],1732,625,570,507,30,0.0854506882431299
Streptococcus pneumoniae,2018,Vĩnh Long,20269,all,2804,1009,767,586,351,0.13833933593171838
Streptococcus pneumoniae,2018,Vĩnh Phúc,24326,(0-1y],3132,836,1176,1032,87,0.1287511304776782
Streptococcus pneumoniae,2018,Vĩnh Phúc,24326,all,4788,1282,1457,1185,790,0.19682644084518622
Streptococcus pneumoniae,2018,Yên Bái,16951,(0-1y],542,233,177,122,10,0.03197451477788921
Streptococcus pneumoniae,2018,Yên Bái,16951,all,820,381,222,149,64,0.04837472715474014
Streptococcus pneumoniae,2018,Điện Biên,14284,(0-1y],298,39,116,123,20,0.02086250350042005
Streptococcus pneumoniae,2018,Điện Biên,14284,all,456,102,134,116,100,0.03192383085970316
Streptococcus pneumoniae,2018,Đà Nẵng,23280,(0-1y],3481,1299,1174,915,93,0.1495274914089347
Streptococcus pneumoniae,2018,Đà Nẵng,23280,all,5650,2329,1578,1009,720,0.2426975945017182
Streptococcus pneumoniae,2018,Đắk Lắk,55248,(0-1y],5019,2174,1961,864,19,0.09084491746307559
Streptococcus pneumoniae,2018,Đắk Lắk,55248,all,6853,2600,2112,1471,574,0.12404068925571966
Streptococcus pneumoniae,2018,Đắk Nông,16610,(0-1y],1054,346,401,290,17,0.06345574954846478
Streptococcus pneumoniae,2018,Đắk Nông,16610,all,1546,521,465,357,185,0.09307645996387719
Streptococcus pneumoniae,2018,Đồng Nai,73406,(0-1y],13752,5558,5350,2705,138,0.18734163419883934
Streptococcus pneumoniae,2018,Đồng Nai,73406,all,18879,7193,5635,4098,1773,0.2571860610849249
Streptococcus pneumoniae,2018,Đồng Tháp,36727,(0-1y],2221,960,767,465,28,0.060473221335802
Streptococcus pneumoniae,2018,Đồng Tháp,36727,all,3433,1294,1154,637,311,0.09347346638712664
Streptococcus pneumoniae,2019,An Giang,39993,(0-1y],2412,719,869,714,110,0.06031055434701073
Streptococcus pneumoniae,2019,An Giang,39993,all,3324,976,965,774,519,0.08311454504538295
Streptococcus pneumoniae,2019,Bà Rịa - Vũng Tàu,23252,(0-1y],6151,1808,2363,1656,324,0.2645363839669706
Streptococcus pneumoniae,2019,Bà Rịa - Vũng Tàu,23252,all,7481,1960,2141,2101,1154,0.3217357646654051
Streptococcus pneumoniae,2019,Bình Dương,42549,(0-1y],13748,2560,4644,5307,1233,0.3231098263178923
Streptococcus pneumoniae,2019,Bình Dương,42549,all,16078,3016,3404,4739,3883,0.37787022021669137
Streptococcus pneumoniae,2019,Bình Phước,26401,(0-1y],4594,1389,1603,1320,282,0.1740085602818075
Streptococcus pneumoniae,2019,Bình Phước,26401,all,5787,1641,1501,1340,1068,0.21919624256656944
Streptococcus pneumoniae,2019,Bình Thuận,33538,(0-1y],3319,1038,1194,926,161,0.09896237104180333
Streptococcus pneumoniae,2019,Bình Thuận,33538,all,4259,1267,1100,1010,720,0.12699027968274793
Streptococcus pneumoniae,2019,Bình Định,2740,(0-1y],910,367,286,225,32,0.33211678832116787
Streptococcus pneumoniae,2019,Bình Định,2740,all,1394,436,433,314,178,0.5087591240875913
Streptococcus pneumoniae,2019,Bạc Liêu,20386,(0-1y],1666,349,501,711,105,0.08172275090748553
Streptococcus pneumoniae,2019,Bạc Liêu,20386,all,2139,482,537,498,551,0.10492494849406456
Streptococcus pneumoniae,2019,Bắc Giang,49265,(0-1y],7893,1440,1903,3641,899,0.16021516289454987
Streptococcus pneumoniae,2019,Bắc Giang,49265,all,9272,1851,1713,2394,3131,0.188206637572313
Streptococcus pneumoniae,2019,Bắc Kạn,6012,(0-1y],443,53,121,236,33,0.07368596141051231
Streptococcus pneumoniae,2019,Bắc Kạn,6012,all,566,104,100,160,198,0.09414504324683966
Streptococcus pneumoniae,2019,Bắc Ninh,26172,(0-1y],9757,989,1763,5516,1483,0.37280299556778235
Streptococcus pneumoniae,2019,Bắc Ninh,26172,all,10601,1146,1342,2672,5249,0.40505119975546383
Streptococcus pneumoniae,2019,Bến Tre,21396,(0-1y],3706,740,1157,1547,261,0.17320994578425875
Streptococcus pneumoniae,2019,Bến Tre,21396,all,6072,1790,1458,1243,1246,0.28379136287156476
Streptococcus pneumoniae,2019,Cao Bằng,9923,(0-1y],817,77,221,350,169,0.08233397158117504
Streptococcus pneumoniae,2019,Cao Bằng,9923,all,962,105,209,233,410,0.09694648795727098
Streptococcus pneumoniae,2019,Cà Mau,27465,(0-1y],1342,379,550,347,66,0.04886218823957764
Streptococcus pneumoniae,2019,Cà Mau,27465,all,1974,621,559,468,268,0.07187329328235936
Streptococcus pneumoniae,2019,Cần Thơ,25475,(0-1y],4165,895,1085,1666,516,0.16349362119725222
Streptococcus pneumoniae,2019,Cần Thơ,25475,all,5325,1139,1055,1047,1434,0.20902845927379785
Streptococcus pneumoniae,2019,Gia Lai,37690,(0-1y],1959,605,732,541,81,0.051976651631732554
Streptococcus pneumoniae,2019,Gia Lai,37690,all,2830,949,787,681,365,0.07508622976916954
Streptococcus pneumoniae,2019,Hà Giang,20810,(0-1y],557,103,197,220,35,0.02676597789524267
Streptococcus pneumoniae,2019,Hà Giang,20810,all,654,140,165,197,141,0.031427198462277754
Streptococcus pneumoniae,2019,Hà Nam,18291,(0-1y],4131,796,1127,1795,411,0.22584877808758405
Streptococcus pneumoniae,2019,Hà Nam,18291,all,4881,917,1047,1256,1545,0.26685255043464
Streptococcus pneumoniae,2019,Hà Nội,146959,(0-1y],79429,8037,16418,43271,11663,0.5404840805939072
Streptococcus pneumoniae,2019,Hà Nội,146959,all,85420,8411,11173,21933,38726,0.5812505528752917
Streptococcus pneumoniae,2019,Hà Tĩnh,32615,(0-1y],6466,1088,1366,2969,1037,0.19825233788134294
Streptococcus pneumoniae,2019,Hà Tĩnh,32615,all,7321,1340,1239,1667,2885,0.22446726966119884
Streptococcus pneumoniae,2019,Hoà Bình,8050,(0-1y],903,153,190,440,119,0.11217391304347826
Streptococcus pneumoniae,2019,Hoà Bình,8050,all,1059,212,184,273,362,0.1315527950310559
Streptococcus pneumoniae,2019,Hưng Yên,25316,(0-1y],8542,1268,2014,4341,918,0.3374150734713225
Streptococcus pneumoniae,2019,Hưng Yên,25316,all,9462,1419,1582,2577,3708,0.37375572760309683
Streptococcus pneumoniae,2019,Hải Dương,37293,(0-1y],10685,1573,2118,5533,1452,0.2865148955568069
Streptococcus pneumoniae,2019,Hải Dương,37293,all,11652,1828,1763,3348,4564,0.31244469471482583
Streptococcus pneumoniae,2019,Hải Phòng,45661,(0-1y],11824,1991,2857,5564,1404,0.25895184073936184
Streptococcus pneumoniae,2019,Hải Phòng,45661,all,12910,2332,2237,3657,4507,0.2827358139331158
Streptococcus pneumoniae,2019,Hậu Giang,18324,(0-1y],1409,429,384,486,110,0.07689369133376991
Streptococcus pneumoniae,2019,Hậu Giang,18324,all,1931,593,439,341,388,0.10538092119624536
Streptococcus pneumoniae,2019,Khánh Hòa,30331,(0-1y],6588,2537,2284,1561,204,0.21720352114997857
Streptococcus pneumoniae,2019,Khánh Hòa,30331,all,8796,3074,2640,2086,915,0.2900003296956909
Streptococcus pneumoniae,2019,Kiên Giang,41989,(0-1y],2956,857,950,1005,142,0.07039939031651146
Streptococcus pneumoniae,2019,Kiên Giang,41989,all,3978,1283,938,872,759,0.09473909833527829
Streptococcus pneumoniae,2019,Kon Tum,13232,(0-1y],1167,235,357,448,125,0.08819528415961306
Streptococcus pneumoniae,2019,Kon Tum,13232,all,1354,290,288,427,324,0.10232769044740024
Streptococcus pneumoniae,2019,Lai Châu,10934,(0-1y],405,47,103,210,45,0.037040424364368024
Streptococcus pneumoniae,2019,Lai Châu,10934,all,486,79,76,136,192,0.04444850923724163
Streptococcus pneumoniae,2019,Long An,24934,(0-1y],5703,1429,2222,1794,258,0.22872383091361193
Streptococcus pneumoniae,2019,Long An,24934,all,7465,1766,1759,2057,1428,0.29939039063126655
Streptococcus pneumoniae,2019,Lào Cai,18128,(0-1y],1325,413,352,450,110,0.07309135039717564
Streptococcus pneumoniae,2019,Lào Cai,18128,all,1612,508,349,353,390,0.08892321270962047
Streptococcus pneumoniae,2019,Lâm Đồng,30294,(0-1y],2803,1099,1021,591,92,0.09252657291872979
Streptococcus pneumoniae,2019,Lâm Đồng,30294,all,5160,2291,1426,897,464,0.17033075856605268
Streptococcus pneumoniae,2019,Lạng Sơn,16187,(0-1y],1621,188,332,966,135,0.10014208933094458
Streptococcus pneumoniae,2019,Lạng Sơn,16187,all,1896,278,286,520,778,0.1171310310743189
Streptococcus pneumoniae,2019,Nam Định,39359,(0-1y],9754,1285,2223,4860,1380,0.24782133692421046
Streptococcus pneumoniae,2019,Nam Định,39359,all,11372,1666,1975,2895,4467,0.2889301049315277
Streptococcus pneumoniae,2019,Nghệ An,87512,(0-1y],16388,2238,2992,7807,3342,0.18726574641192065
Streptococcus pneumoniae,2019,Nghệ An,87512,all,18052,2672,2580,4146,7957,0.20628028156138586
Streptococcus pneumoniae,2019,Ninh Bình,25309,(0-1y],4150,603,1096,1979,471,0.16397329013394446
Streptococcus pneumoniae,2019,Ninh Bình,25309,all,5040,916,936,1281,1781,0.1991386463313446
Streptococcus pneumoniae,2019,Ninh Thuận,16055,(0-1y],1369,351,591,353,74,0.08526938648396139
Streptococcus pneumoniae,2019,Ninh Thuận,16055,all,1817,505,499,503,266,0.11317346620990346
Streptococcus pneumoniae,2019,Phú Thọ,27233,(0-1y],6713,577,1199,3441,1492,0.24650240517019792
Streptococcus pneumoniae,2019,Phú Thọ,27233,all,7551,776,1014,1694,3740,0.2772738956413175
Streptococcus pneumoniae,2019,Phú Yên,17518,(0-1y],1972,427,756,720,69,0.11256992807398104
Streptococcus pneumoniae,2019,Phú Yên,17518,all,2705,661,677,757,555,0.1544126041785592
Streptococcus pneumoniae,2019,Quảng Bình,21793,(0-1y],2432,492,732,1021,186,0.11159546643417612
Streptococcus pneumoniae,2019,Quảng Bình,21793,all,3289,845,730,786,830,0.15092002018996925
Streptococcus pneumoniae,2019,Quảng Nam,34833,(0-1y],8882,990,1608,4562,1721,0.25498808601039247
Streptococcus pneumoniae,2019,Quảng Nam,34833,all,10105,1322,1405,2213,4869,0.29009846984181664
Streptococcus pneumoniae,2019,Quảng Ngãi,30685,(0-1y],6687,1348,2084,2407,842,0.2179240671337787
Streptococcus pneumoniae,2019,Quảng Ngãi,30685,all,8781,1910,2008,2184,2264,0.28616587909401986
Streptococcus pneumoniae,2019,Quảng Ninh,24050,(0-1y],8442,775,1456,4835,1371,0.351018711018711
Streptococcus pneumoniae,2019,Quảng Ninh,24050,all,9023,879,1094,2212,4259,0.3751767151767152
Streptococcus pneumoniae,2019,Quảng Trị,15746,(0-1y],1614,365,564,574,111,0.10250222278673948
Streptococcus pneumoniae,2019,Quảng Trị,15746,all,2235,515,639,554,480,0.141940810364537
Streptococcus pneumoniae,2019,Sóc Trăng,30787,(0-1y],2422,689,820,799,114,0.07866956832429273
Streptococcus pneumoniae,2019,Sóc Trăng,30787,all,3126,821,853,739,582,0.10153636275051157
Streptococcus pneumoniae,2019,Sơn La,313,(0-1y],66,9,16,34,7,0.2108626198083067
Streptococcus pneumoniae,2019,Sơn La,313,all,75,14,12,18,30,0.23961661341853036
Streptococcus pneumoniae,2019,Thanh Hóa,85134,(0-1y],17605,2045,3168,8780,3611,0.20679164611083703
Streptococcus pneumoniae,2019,Thanh Hóa,85134,all,19407,2409,2663,4705,9002,0.2279582775389386
Streptococcus pneumoniae,2019,Hồ Chí Minh,100428,(0-1y],46518,22104,14109,9197,1105,0.46319751463735215
Streptococcus pneumoniae,2019,Hồ Chí Minh,100428,all,67622,21209,22741,14224,7662,0.6733381128768869
Streptococcus pneumoniae,2019,Thái Bình,38115,(0-1y],8300,1227,1905,3866,1293,0.21776203594385413
Streptococcus pneumoniae,2019,Thái Bình,38115,all,9542,1629,1610,2425,3702,0.25034763216581396
Streptococcus pneumoniae,2019,Thái Nguyên,15597,(0-1y],286,44,74,131,37,0.018336859652497275
Streptococcus pneumoniae,2019,Thái Nguyên,15597,all,772,468,85,82,128,0.049496698082964675
Streptococcus pneumoniae,2019,Thừa Thiên Huế,31781,(0-1y],4887,887,1274,2295,431,0.15377112111009722
Streptococcus pneumoniae,2019,Thừa Thiên Huế,31781,all,6123,1061,1359,1448,2118,0.19266228249583084
Streptococcus pneumoniae,2019,Tiền Giang,35129,(0-1y],6047,1189,1990,2331,537,0.17213698084203935
Streptococcus pneumoniae,2019,Tiền Giang,35129,all,8239,1897,1912,2042,1950,0.23453556890318542
Streptococcus pneumoniae,2019,Trà Vinh,23595,(0-1y],1755,586,578,509,82,0.0743801652892562
Streptococcus pneumoniae,2019,Trà Vinh,23595,all,2462,846,664,503,386,0.10434414070777707
Streptococcus pneumoniae,2019,Tuyên Quang,18476,(0-1y],962,207,199,448,107,0.05206754708811431
Streptococcus pneumoniae,2019,Tuyên Quang,18476,all,1202,309,222,290,361,0.0650573717254817
Streptococcus pneumoniae,2019,Tây Ninh,24907,(0-1y],3897,707,1039,1767,383,0.1564620387842775
Streptococcus pneumoniae,2019,Tây Ninh,24907,all,5063,1028,1102,1192,1548,0.20327618741719194
Streptococcus pneumoniae,2019,Vĩnh Long,20584,(0-1y],2703,639,810,1085,168,0.13131558492032647
Streptococcus pneumoniae,2019,Vĩnh Long,20584,all,3703,910,882,796,824,0.17989700738437622
Streptococcus pneumoniae,2019,Vĩnh Phúc,26212,(0-1y],7439,808,1605,3700,1321,0.283801312376011
Streptococcus pneumoniae,2019,Vĩnh Phúc,26212,all,8426,967,1299,2186,3604,0.3214558217610255
Streptococcus pneumoniae,2019,Yên Bái,16977,(0-1y],1446,372,441,469,162,0.08517405902102845
Streptococcus pneumoniae,2019,Yên Bái,16977,all,1650,407,405,421,383,0.09719031631030217
Streptococcus pneumoniae,2019,Điện Biên,13182,(0-1y],677,56,104,371,146,0.05135791230465787
Streptococcus pneumoniae,2019,Điện Biên,13182,all,769,86,98,187,395,0.058337126384463665
Streptococcus pneumoniae,2019,Đà Nẵng,23405,(0-1y],10532,1125,1717,5578,2106,0.4499893185216834
Streptococcus pneumoniae,2019,Đà Nẵng,23405,all,11073,1260,1446,3473,4505,0.47310403759880365
Streptococcus pneumoniae,2019,Đắk Lắk,55214,(0-1y],9257,2519,3103,3328,302,0.16765675372188213
Streptococcus pneumoniae,2019,Đắk Lắk,55214,all,10560,2743,2565,2986,2016,0.19125584090991415
Streptococcus pneumoniae,2019,Đắk Nông,15871,(0-1y],1791,393,605,704,89,0.11284733161111461
Streptococcus pneumoniae,2019,Đắk Nông,15871,all,2187,469,560,614,507,0.13779850040955202
Streptococcus pneumoniae,2019,Đồng Nai,69834,(0-1y],20324,6775,8207,4551,788,0.29103302116447577
Streptococcus pneumoniae,2019,Đồng Nai,69834,all,23736,6917,7550,6368,2664,0.33989174327691385
Streptococcus pneumoniae,2019,Đồng Tháp,36463,(0-1y],3694,1227,1352,1001,113,0.10130817541069029
Streptococcus pneumoniae,2019,Đồng Tháp,36463,all,4699,1299,1353,1218,727,0.12887036173655486
Streptococcus pneumoniae,2020,An Giang,36966,(0-1y],3209,581,890,1316,422,0.08680950062219336
Streptococcus pneumoniae,2020,An Giang,36966,all,3717,682,839,968,1104,0.10055185846453497
Streptococcus pneumoniae,2020,Bà Rịa - Vũng Tàu,21300,(0-1y],7174,1798,2775,2100,501,0.3368075117370892
Streptococcus pneumoniae,2020,Bà Rịa - Vũng Tàu,21300,all,7887,1684,2562,2355,1187,0.37028169014084505
Streptococcus pneumoniae,2020,Bình Dương,34800,(0-1y],13822,2391,4360,5499,1570,0.39718390804597703
Streptococcus pneumoniae,2020,Bình Dương,34800,all,15297,2420,3461,5141,3891,0.4395689655172414
Streptococcus pneumoniae,2020,Bình Phước,23803,(0-1y],4858,972,1177,2043,666,0.20409192118640507
Streptococcus pneumoniae,2020,Bình Phước,23803,all,5600,1204,1085,1476,1652,0.2352644624627148
Streptococcus pneumoniae,2020,Bình Thuận,31349,(0-1y],3983,798,1101,1626,457,0.12705349452933107
Streptococcus pneumoniae,2020,Bình Thuận,31349,all,4574,1011,968,1274,1167,0.1459057705189958
Streptococcus pneumoniae,2020,Bình Định,2299,(0-1y],1126,145,247,548,186,0.48977816441931277
Streptococcus pneumoniae,2020,Bình Định,2299,all,1285,185,214,283,532,0.5589386689865159
Streptococcus pneumoniae,2020,Bạc Liêu,17477,(0-1y],1782,281,409,908,182,0.1019625793900555
Streptococcus pneumoniae,2020,Bạc Liêu,17477,all,1989,345,386,599,623,0.11380671740001144
Streptococcus pneumoniae,2020,Bắc Giang,44056,(0-1y],10478,1011,1565,5307,2582,0.2378336662429635
Streptococcus pneumoniae,2020,Bắc Giang,44056,all,11094,1147,1280,2826,5666,0.25181587071000544
Streptococcus pneumoniae,2020,Bắc Kạn,5582,(0-1y],607,42,94,351,120,0.1087423862414905
Streptococcus pneumoniae,2020,Bắc Kạn,5582,all,657,63,56,172,362,0.11769974919383733
Streptococcus pneumoniae,2020,Bắc Ninh,23703,(0-1y],11470,689,1153,6335,3291,0.48390499092941824
Streptococcus pneumoniae,2020,Bắc Ninh,23703,all,11859,746,894,2750,7366,0.5003164156435894
Streptococcus pneumoniae,2020,Bến Tre,19072,(0-1y],4548,508,953,2402,685,0.23846476510067113
Streptococcus pneumoniae,2020,Bến Tre,19072,all,5830,892,1145,1208,2363,0.3056837248322148
Streptococcus pneumoniae,2020,Cao Bằng,9578,(0-1y],1106,70,194,568,272,0.11547295886406347
Streptococcus pneumoniae,2020,Cao Bằng,9578,all,1166,86,153,294,628,0.1217373146794738
